user_id,email,mobile,password,role,name,is_active
305,farmer214@krishi.com,9650809377,Farmer@123,FARMER,Arif Kadam,True
306,farmer215@krishi.com,9887967718,Farmer@123,FARMER,Arif Pawar,True
307,farmer216@krishi.com,9249580406,Farmer@123,FARMER,Sunita Pawar,True
308,farmer217@krishi.com,9710400208,Farmer@123,FARMER,Rohini Patil,True
309,farmer218@krishi.com,9987350033,Farmer@123,FARMER,Arif Pawar,True
310,farmer219@krishi.com,9956810741,Farmer@123,FARMER,Arif Jadhav,True
311,farmer220@krishi.com,9844453269,Farmer@123,FARMER,Arif Wagh,True
312,farmer221@krishi.com,9191366527,Farmer@123,FARMER,Mahadevi Patil,True
313,farmer222@krishi.com,9242907728,Farmer@123,FARMER,Arif Shaikh,True
314,farmer223@krishi.com,9212653207,Farmer@123,FARMER,Avinash Kadam,True
315,farmer224@krishi.com,9699714064,Farmer@123,FARMER,Mahadevi Jadhav,True
316,farmer225@krishi.com,9120230018,Farmer@123,FARMER,Arif Pawar,True
317,farmer226@krishi.com,9830857592,Farmer@123,FARMER,Ankush Kadam,True
318,farmer227@krishi.com,9383245470,Farmer@123,FARMER,Mahadevi Kadam,True
319,farmer228@krishi.com,9956521229,Farmer@123,FARMER,Mahadevi Jadhav,True
320,farmer229@krishi.com,9640061052,Farmer@123,FARMER,Sunita Patil,True
321,farmer230@krishi.com,9807917432,Farmer@123,FARMER,Sunita Patil,True
322,farmer231@krishi.com,9900719241,Farmer@123,FARMER,Arif Kadam,True
323,farmer232@krishi.com,9370790737,Farmer@123,FARMER,Rohini Patil,True
324,farmer233@krishi.com,9385140975,Farmer@123,FARMER,Ankush Jadhav,True
325,farmer234@krishi.com,9912222775,Farmer@123,FARMER,Ankush Wagh,True
326,farmer235@krishi.com,9894384899,Farmer@123,FARMER,Arif Kadam,True
327,farmer236@krishi.com,9630373463,Farmer@123,FARMER,Rohini Kadam,True
328,farmer237@krishi.com,9182398815,Farmer@123,FARMER,Avinash Jadhav,True
329,farmer238@krishi.com,9408506602,Farmer@123,FARMER,Rohini Patil,True
330,farmer239@krishi.com,9762470807,Farmer@123,FARMER,Arif Jadhav,True
331,farmer240@krishi.com,9312912401,Farmer@123,FARMER,Mahadevi Pawar,True
332,farmer241@krishi.com,9258296470,Farmer@123,FARMER,Shriram Shaikh,True
333,farmer242@krishi.com,9799579688,Farmer@123,FARMER,Arif Jadhav,True
334,farmer243@krishi.com,9426865412,Farmer@123,FARMER,Sunita Pawar,True
335,farmer244@krishi.com,9243281195,Farmer@123,FARMER,Mahadevi Kadam,True
336,farmer245@krishi.com,9165134264,Farmer@123,FARMER,Avinash Shaikh,True
337,farmer246@krishi.com,9821556201,Farmer@123,FARMER,Mahadevi Jadhav,True
338,farmer247@krishi.com,9333746572,Farmer@123,FARMER,Arif Kadam,True
339,farmer248@krishi.com,9412304764,Farmer@123,FARMER,Arif Pawar,True
340,farmer249@krishi.com,9406600040,Farmer@123,FARMER,Avinash Kadam,True
341,farmer250@krishi.com,9600727853,Farmer@123,FARMER,Rohini Patil,True
342,farmer251@krishi.com,9689566415,Farmer@123,FARMER,Ankush Shaikh,True
343,farmer252@krishi.com,9192185305,Farmer@123,FARMER,Avinash Patil,True
344,farmer253@krishi.com,9410943694,Farmer@123,FARMER,Avinash Patil,True
345,farmer254@krishi.com,9980358440,Farmer@123,FARMER,Sunita Kadam,True
346,farmer255@krishi.com,9388468517,Farmer@123,FARMER,Avinash Wagh,True
347,farmer256@krishi.com,9326246848,Farmer@123,FARMER,Mahadevi Pawar,True
348,farmer257@krishi.com,9196962211,Farmer@123,FARMER,Ankush Jadhav,True
349,farmer258@krishi.com,9662711277,Farmer@123,FARMER,Shriram Shaikh,True
350,farmer259@krishi.com,9242383608,Farmer@123,FARMER,Sunita Jadhav,True
351,farmer260@krishi.com,9646260091,Farmer@123,FARMER,Shriram Patil,True
352,farmer261@krishi.com,9855202395,Farmer@123,FARMER,Shriram Wagh,True
353,farmer262@krishi.com,9634603117,Farmer@123,FARMER,Avinash Kadam,True
354,farmer263@krishi.com,9126665741,Farmer@123,FARMER,Ankush Patil,True
355,farmer264@krishi.com,9627954674,Farmer@123,FARMER,Arif Kadam,True
356,farmer265@krishi.com,9535315694,Farmer@123,FARMER,Shriram Jadhav,True
357,farmer266@krishi.com,9251083224,Farmer@123,FARMER,Avinash Shaikh,True
358,farmer267@krishi.com,9503840901,Farmer@123,FARMER,Shriram Patil,True
359,farmer268@krishi.com,9455756826,Farmer@123,FARMER,Mahadevi Shaikh,True
360,farmer269@krishi.com,9906094536,Farmer@123,FARMER,Shriram Kadam,True
361,farmer270@krishi.com,9228893413,Farmer@123,FARMER,Ankush Jadhav,True
362,farmer271@krishi.com,9112585985,Farmer@123,FARMER,Arif Shaikh,True
363,farmer272@krishi.com,9371884545,Farmer@123,FARMER,Shriram Patil,True
364,farmer273@krishi.com,9521872496,Farmer@123,FARMER,Avinash Pawar,True
365,farmer274@krishi.com,9182034622,Farmer@123,FARMER,Shriram Kadam,True
366,farmer275@krishi.com,9911379878,Farmer@123,FARMER,Shriram Patil,True
367,farmer276@krishi.com,9401332446,Farmer@123,FARMER,Mahadevi Patil,True
368,farmer277@krishi.com,9996226520,Farmer@123,FARMER,Arif Shaikh,True
369,farmer278@krishi.com,9781786860,Farmer@123,FARMER,Ankush Wagh,True
370,farmer279@krishi.com,9385323284,Farmer@123,FARMER,Avinash Pawar,True
371,farmer280@krishi.com,9438874398,Farmer@123,FARMER,Ankush Shaikh,True
372,farmer281@krishi.com,9943040526,Farmer@123,FARMER,Avinash Patil,True
373,farmer282@krishi.com,9971837845,Farmer@123,FARMER,Rohini Jadhav,True
374,farmer283@krishi.com,9529541462,Farmer@123,FARMER,Sunita Pawar,True
375,farmer284@krishi.com,9318437537,Farmer@123,FARMER,Arif Patil,True
376,farmer285@krishi.com,9153124484,Farmer@123,FARMER,Arif Kadam,True
377,farmer286@krishi.com,9584107688,Farmer@123,FARMER,Sunita Wagh,True
378,farmer287@krishi.com,9792016625,Farmer@123,FARMER,Rohini Shaikh,True
379,farmer288@krishi.com,9621382272,Farmer@123,FARMER,Mahadevi Pawar,True
380,farmer289@krishi.com,9236699491,Farmer@123,FARMER,Ankush Kadam,True
381,farmer290@krishi.com,9545459676,Farmer@123,FARMER,Shriram Shaikh,True
382,farmer291@krishi.com,9419730111,Farmer@123,FARMER,Shriram Jadhav,True
383,farmer292@krishi.com,9893221700,Farmer@123,FARMER,Arif Shaikh,True
384,farmer293@krishi.com,9536163878,Farmer@123,FARMER,Arif Wagh,True
385,farmer294@krishi.com,9423020508,Farmer@123,FARMER,Avinash Pawar,True
386,farmer295@krishi.com,9818200127,Farmer@123,FARMER,Avinash Patil,True
387,farmer296@krishi.com,9279671866,Farmer@123,FARMER,Arif Wagh,True
388,farmer297@krishi.com,9180713812,Farmer@123,FARMER,Ankush Pawar,True
389,farmer298@krishi.com,9971692124,Farmer@123,FARMER,Avinash Pawar,True
390,farmer299@krishi.com,9336250319,Farmer@123,FARMER,Avinash Shaikh,True
391,farmer300@krishi.com,9915236179,Farmer@123,FARMER,Avinash Kadam,True
392,farmer301@krishi.com,9249890132,Farmer@123,FARMER,Sunita Wagh,True
393,farmer302@krishi.com,9362084953,Farmer@123,FARMER,Mahadevi Wagh,True
394,farmer303@krishi.com,9467171638,Farmer@123,FARMER,Sunita Patil,True
395,farmer304@krishi.com,9442832606,Farmer@123,FARMER,Ankush Shaikh,True
396,farmer305@krishi.com,9377409322,Farmer@123,FARMER,Rohini Pawar,True
397,farmer306@krishi.com,9317048149,Farmer@123,FARMER,Mahadevi Jadhav,True
398,farmer307@krishi.com,9543220928,Farmer@123,FARMER,Avinash Kadam,True
399,farmer308@krishi.com,9900840190,Farmer@123,FARMER,Sunita Wagh,True
400,farmer309@krishi.com,9504656588,Farmer@123,FARMER,Shriram Shaikh,True
401,farmer310@krishi.com,9907573045,Farmer@123,FARMER,Mahadevi Kadam,True
402,farmer311@krishi.com,9397980907,Farmer@123,FARMER,Sunita Shaikh,True
403,farmer312@krishi.com,9235155965,Farmer@123,FARMER,Arif Pawar,True
404,farmer313@krishi.com,9668251762,Farmer@123,FARMER,Arif Wagh,True
405,farmer314@krishi.com,9199426515,Farmer@123,FARMER,Shriram Wagh,True
406,farmer315@krishi.com,9512918974,Farmer@123,FARMER,Avinash Jadhav,True
407,farmer316@krishi.com,9578736802,Farmer@123,FARMER,Avinash Shaikh,True
408,farmer317@krishi.com,9974389805,Farmer@123,FARMER,Rohini Patil,True
409,farmer318@krishi.com,9236630450,Farmer@123,FARMER,Mahadevi Kadam,True
410,farmer319@krishi.com,9861832472,Farmer@123,FARMER,Rohini Kadam,True
411,farmer320@krishi.com,9730475957,Farmer@123,FARMER,Avinash Patil,True
412,farmer321@krishi.com,9178531200,Farmer@123,FARMER,Avinash Pawar,True
413,farmer322@krishi.com,9602673754,Farmer@123,FARMER,Avinash Wagh,True
414,farmer323@krishi.com,9940854936,Farmer@123,FARMER,Mahadevi Wagh,True
415,farmer324@krishi.com,9265762534,Farmer@123,FARMER,Ankush Pawar,True
416,farmer325@krishi.com,9832372527,Farmer@123,FARMER,Mahadevi Jadhav,True
417,farmer326@krishi.com,9852697005,Farmer@123,FARMER,Arif Kadam,True
418,farmer327@krishi.com,9191271686,Farmer@123,FARMER,Sunita Patil,True
419,farmer328@krishi.com,9101466774,Farmer@123,FARMER,Rohini Wagh,True
420,farmer329@krishi.com,9349727470,Farmer@123,FARMER,Sunita Patil,True
421,farmer330@krishi.com,9793106546,Farmer@123,FARMER,Arif Shaikh,True
422,farmer331@krishi.com,9237403356,Farmer@123,FARMER,Arif Shaikh,True
423,farmer332@krishi.com,9667207488,Farmer@123,FARMER,Arif Kadam,True
424,farmer333@krishi.com,9850096616,Farmer@123,FARMER,Rohini Patil,True
425,farmer334@krishi.com,9206778028,Farmer@123,FARMER,Mahadevi Shaikh,True
426,farmer335@krishi.com,9663109592,Farmer@123,FARMER,Sunita Wagh,True
427,farmer336@krishi.com,9516699823,Farmer@123,FARMER,Shriram Wagh,True
428,farmer337@krishi.com,9948779167,Farmer@123,FARMER,Sunita Patil,True
429,farmer338@krishi.com,9111233098,Farmer@123,FARMER,Sunita Shaikh,True
430,farmer339@krishi.com,9594662796,Farmer@123,FARMER,Shriram Shaikh,True
431,farmer340@krishi.com,9792107818,Farmer@123,FARMER,Rohini Wagh,True
432,farmer341@krishi.com,9610354022,Farmer@123,FARMER,Sunita Wagh,True
433,farmer342@krishi.com,9687339177,Farmer@123,FARMER,Ankush Patil,True
434,farmer343@krishi.com,9542177781,Farmer@123,FARMER,Arif Jadhav,True
435,farmer344@krishi.com,9430065906,Farmer@123,FARMER,Mahadevi Patil,True
436,farmer345@krishi.com,9308429638,Farmer@123,FARMER,Avinash Jadhav,True
437,farmer346@krishi.com,9794891728,Farmer@123,FARMER,Avinash Patil,True
438,farmer347@krishi.com,9376226659,Farmer@123,FARMER,Ankush Jadhav,True
439,farmer348@krishi.com,9555612709,Farmer@123,FARMER,Shriram Wagh,True
440,farmer349@krishi.com,9629294005,Farmer@123,FARMER,Mahadevi Jadhav,True
441,farmer350@krishi.com,9462980106,Farmer@123,FARMER,Arif Kadam,True
442,farmer351@krishi.com,9489038017,Farmer@123,FARMER,Arif Kadam,True
443,farmer352@krishi.com,9312686399,Farmer@123,FARMER,Mahadevi Shaikh,True
444,farmer353@krishi.com,9893633959,Farmer@123,FARMER,Rohini Pawar,True
445,farmer354@krishi.com,9172405055,Farmer@123,FARMER,Ankush Kadam,True
446,farmer355@krishi.com,9315192683,Farmer@123,FARMER,Shriram Wagh,True
447,farmer356@krishi.com,9347829072,Farmer@123,FARMER,Avinash Wagh,True
448,farmer357@krishi.com,9384565157,Farmer@123,FARMER,Rohini Shaikh,True
449,farmer358@krishi.com,9217046515,Farmer@123,FARMER,Sunita Kadam,True
450,farmer359@krishi.com,9755088072,Farmer@123,FARMER,Ankush Wagh,True
451,farmer360@krishi.com,9620821409,Farmer@123,FARMER,Avinash Jadhav,True
452,farmer361@krishi.com,9160577374,Farmer@123,FARMER,Sunita Wagh,True
453,farmer362@krishi.com,9522474439,Farmer@123,FARMER,Mahadevi Wagh,True
454,farmer363@krishi.com,9125371137,Farmer@123,FARMER,Sunita Wagh,True
455,farmer364@krishi.com,9546016176,Farmer@123,FARMER,Mahadevi Jadhav,True
456,farmer365@krishi.com,9164569742,Farmer@123,FARMER,Ankush Kadam,True
457,farmer366@krishi.com,9582799376,Farmer@123,FARMER,Arif Shaikh,True
458,farmer367@krishi.com,9886756154,Farmer@123,FARMER,Mahadevi Patil,True
459,farmer368@krishi.com,9277847876,Farmer@123,FARMER,Shriram Wagh,True
460,farmer369@krishi.com,9299192194,Farmer@123,FARMER,Arif Pawar,True
461,farmer370@krishi.com,9901342584,Farmer@123,FARMER,Avinash Patil,True
462,farmer371@krishi.com,9434821846,Farmer@123,FARMER,Arif Jadhav,True
463,farmer372@krishi.com,9506539496,Farmer@123,FARMER,Rohini Shaikh,True
464,farmer373@krishi.com,9456157464,Farmer@123,FARMER,Avinash Wagh,True
465,farmer374@krishi.com,9216992374,Farmer@123,FARMER,Mahadevi Patil,True
466,farmer375@krishi.com,9400439865,Farmer@123,FARMER,Mahadevi Shaikh,True
467,farmer376@krishi.com,9551168229,Farmer@123,FARMER,Mahadevi Pawar,True
468,farmer377@krishi.com,9914760628,Farmer@123,FARMER,Ankush Kadam,True
469,farmer378@krishi.com,9482927708,Farmer@123,FARMER,Rohini Shaikh,True
470,farmer379@krishi.com,9982624349,Farmer@123,FARMER,Rohini Kadam,True
471,farmer380@krishi.com,9194231867,Farmer@123,FARMER,Mahadevi Jadhav,True
472,farmer381@krishi.com,9608378158,Farmer@123,FARMER,Ankush Shaikh,True
473,farmer382@krishi.com,9681462375,Farmer@123,FARMER,Avinash Wagh,True
474,farmer383@krishi.com,9447150598,Farmer@123,FARMER,Shriram Jadhav,True
475,farmer384@krishi.com,9609527374,Farmer@123,FARMER,Mahadevi Jadhav,True
476,farmer385@krishi.com,9541095107,Farmer@123,FARMER,Ankush Jadhav,True
477,farmer386@krishi.com,9923203499,Farmer@123,FARMER,Avinash Patil,True
478,farmer387@krishi.com,9503262711,Farmer@123,FARMER,Mahadevi Kadam,True
479,farmer388@krishi.com,9167194699,Farmer@123,FARMER,Rohini Patil,True
480,farmer389@krishi.com,9375968782,Farmer@123,FARMER,Ankush Jadhav,True
481,farmer390@krishi.com,9167486538,Farmer@123,FARMER,Sunita Shaikh,True
482,farmer391@krishi.com,9489740676,Farmer@123,FARMER,Shriram Shaikh,True
483,farmer392@krishi.com,9762475607,Farmer@123,FARMER,Mahadevi Shaikh,True
484,farmer393@krishi.com,9901481577,Farmer@123,FARMER,Arif Jadhav,True
485,farmer394@krishi.com,9439821706,Farmer@123,FARMER,Shriram Shaikh,True
486,farmer395@krishi.com,9104049743,Farmer@123,FARMER,Arif Pawar,True
487,farmer396@krishi.com,9965069066,Farmer@123,FARMER,Arif Patil,True
488,farmer397@krishi.com,9126045435,Farmer@123,FARMER,Rohini Wagh,True
489,farmer398@krishi.com,9215171016,Farmer@123,FARMER,Avinash Jadhav,True
490,farmer399@krishi.com,9600088704,Farmer@123,FARMER,Rohini Kadam,True
491,farmer400@krishi.com,9948040070,Farmer@123,FARMER,Shriram Kadam,True
492,farmer401@krishi.com,9974885109,Farmer@123,FARMER,Avinash Wagh,True
493,farmer402@krishi.com,9633156419,Farmer@123,FARMER,Ankush Patil,True
494,farmer403@krishi.com,9961751170,Farmer@123,FARMER,Arif Shaikh,True
495,farmer404@krishi.com,9983426727,Farmer@123,FARMER,Arif Wagh,True
496,farmer405@krishi.com,9752034264,Farmer@123,FARMER,Ankush Shaikh,True
497,farmer406@krishi.com,9443112894,Farmer@123,FARMER,Avinash Shaikh,True
498,farmer407@krishi.com,9941634309,Farmer@123,FARMER,Rohini Pawar,True
499,farmer408@krishi.com,9184841568,Farmer@123,FARMER,Sunita Wagh,True
500,farmer409@krishi.com,9520569001,Farmer@123,FARMER,Rohini Wagh,True
501,farmer410@krishi.com,9365544423,Farmer@123,FARMER,Avinash Patil,True
502,farmer411@krishi.com,9797444707,Farmer@123,FARMER,Mahadevi Kadam,True
503,farmer412@krishi.com,9693343976,Farmer@123,FARMER,Sunita Shaikh,True
504,farmer413@krishi.com,9272542132,Farmer@123,FARMER,Avinash Patil,True
505,farmer414@krishi.com,9177486627,Farmer@123,FARMER,Shriram Pawar,True
506,farmer415@krishi.com,9190283006,Farmer@123,FARMER,Ankush Patil,True
507,farmer416@krishi.com,9552110031,Farmer@123,FARMER,Avinash Jadhav,True
508,farmer417@krishi.com,9579922981,Farmer@123,FARMER,Ankush Wagh,True
509,farmer418@krishi.com,9242733744,Farmer@123,FARMER,Avinash Kadam,True
510,farmer419@krishi.com,9766050263,Farmer@123,FARMER,Arif Wagh,True
511,farmer420@krishi.com,9903134235,Farmer@123,FARMER,Sunita Jadhav,True
512,farmer421@krishi.com,9915578473,Farmer@123,FARMER,Mahadevi Shaikh,True
513,farmer422@krishi.com,9415446180,Farmer@123,FARMER,Shriram Pawar,True
514,farmer423@krishi.com,9387404051,Farmer@123,FARMER,Shriram Shaikh,True
515,farmer424@krishi.com,9892493869,Farmer@123,FARMER,Shriram Wagh,True
516,farmer425@krishi.com,9571799759,Farmer@123,FARMER,Ankush Wagh,True
517,farmer426@krishi.com,9363432139,Farmer@123,FARMER,Ankush Wagh,True
518,farmer427@krishi.com,9402101659,Farmer@123,FARMER,Sunita Wagh,True
519,farmer428@krishi.com,9450402672,Farmer@123,FARMER,Mahadevi Kadam,True
520,farmer429@krishi.com,9370211148,Farmer@123,FARMER,Ankush Pawar,True
521,farmer430@krishi.com,9665119718,Farmer@123,FARMER,Ankush Jadhav,True
522,farmer431@krishi.com,9968058944,Farmer@123,FARMER,Mahadevi Jadhav,True
523,farmer432@krishi.com,9598125683,Farmer@123,FARMER,Mahadevi Patil,True
524,farmer433@krishi.com,9104823357,Farmer@123,FARMER,Avinash Wagh,True
525,farmer434@krishi.com,9581355402,Farmer@123,FARMER,Shriram Patil,True
526,farmer435@krishi.com,9415333777,Farmer@123,FARMER,Ankush Patil,True
527,farmer436@krishi.com,9154107100,Farmer@123,FARMER,Ankush Pawar,True
528,farmer437@krishi.com,9988977739,Farmer@123,FARMER,Sunita Wagh,True
529,farmer438@krishi.com,9180655823,Farmer@123,FARMER,Shriram Pawar,True
530,farmer439@krishi.com,9290867278,Farmer@123,FARMER,Avinash Pawar,True
531,farmer440@krishi.com,9379117276,Farmer@123,FARMER,Rohini Jadhav,True
532,farmer441@krishi.com,9106807008,Farmer@123,FARMER,Mahadevi Jadhav,True
533,farmer442@krishi.com,9740108039,Farmer@123,FARMER,Arif Pawar,True
534,farmer443@krishi.com,9475487119,Farmer@123,FARMER,Ankush Patil,True
535,farmer444@krishi.com,9495897797,Farmer@123,FARMER,Shriram Wagh,True
536,farmer445@krishi.com,9147423455,Farmer@123,FARMER,Ankush Shaikh,True
537,farmer446@krishi.com,9141055588,Farmer@123,FARMER,Sunita Jadhav,True
538,farmer447@krishi.com,9799696144,Farmer@123,FARMER,Ankush Patil,True
539,farmer448@krishi.com,9979215354,Farmer@123,FARMER,Shriram Kadam,True
540,farmer449@krishi.com,9828340273,Farmer@123,FARMER,Shriram Wagh,True
541,farmer450@krishi.com,9766808484,Farmer@123,FARMER,Shriram Patil,True
542,farmer451@krishi.com,9318407432,Farmer@123,FARMER,Mahadevi Kadam,True
543,farmer452@krishi.com,9688458656,Farmer@123,FARMER,Avinash Patil,True
544,farmer453@krishi.com,9538269252,Farmer@123,FARMER,Mahadevi Kadam,True
545,farmer454@krishi.com,9812992955,Farmer@123,FARMER,Sunita Wagh,True
546,farmer455@krishi.com,9786316388,Farmer@123,FARMER,Sunita Patil,True
547,farmer456@krishi.com,9801216066,Farmer@123,FARMER,Ankush Kadam,True
548,farmer457@krishi.com,9846686387,Farmer@123,FARMER,Shriram Kadam,True
549,farmer458@krishi.com,9404192338,Farmer@123,FARMER,Arif Shaikh,True
550,farmer459@krishi.com,9548658060,Farmer@123,FARMER,Mahadevi Shaikh,True
551,farmer460@krishi.com,9900300113,Farmer@123,FARMER,Sunita Shaikh,True
552,farmer461@krishi.com,9544615043,Farmer@123,FARMER,Avinash Patil,True
553,farmer462@krishi.com,9923197717,Farmer@123,FARMER,Rohini Shaikh,True
554,farmer463@krishi.com,9792003208,Farmer@123,FARMER,Ankush Kadam,True
555,farmer464@krishi.com,9881718087,Farmer@123,FARMER,Avinash Wagh,True
556,farmer465@krishi.com,9106309950,Farmer@123,FARMER,Avinash Wagh,True
557,farmer466@krishi.com,9555003256,Farmer@123,FARMER,Mahadevi Patil,True
558,farmer467@krishi.com,9536172912,Farmer@123,FARMER,Sunita Shaikh,True
559,farmer468@krishi.com,9594894303,Farmer@123,FARMER,Rohini Wagh,True
560,farmer469@krishi.com,9239559702,Farmer@123,FARMER,Mahadevi Patil,True
561,farmer470@krishi.com,9692220007,Farmer@123,FARMER,Ankush Jadhav,True
562,farmer471@krishi.com,9965938673,Farmer@123,FARMER,Avinash Patil,True
563,farmer472@krishi.com,9715108583,Farmer@123,FARMER,Sunita Shaikh,True
564,farmer473@krishi.com,9891615016,Farmer@123,FARMER,Sunita Wagh,True
565,farmer474@krishi.com,9256644784,Farmer@123,FARMER,Shriram Shaikh,True
566,farmer475@krishi.com,9273747235,Farmer@123,FARMER,Sunita Wagh,True
567,farmer476@krishi.com,9172044581,Farmer@123,FARMER,Mahadevi Kadam,True
568,farmer477@krishi.com,9626680725,Farmer@123,FARMER,Rohini Wagh,True
569,farmer478@krishi.com,9423856955,Farmer@123,FARMER,Ankush Patil,True
570,farmer479@krishi.com,9618334357,Farmer@123,FARMER,Shriram Patil,True
571,farmer480@krishi.com,9752453536,Farmer@123,FARMER,Arif Kadam,True
572,farmer481@krishi.com,9192657934,Farmer@123,FARMER,Arif Pawar,True
573,farmer482@krishi.com,9838966909,Farmer@123,FARMER,Rohini Wagh,True
574,farmer483@krishi.com,9787543116,Farmer@123,FARMER,Rohini Wagh,True
575,farmer484@krishi.com,9766850676,Farmer@123,FARMER,Avinash Pawar,True
576,farmer485@krishi.com,9310574666,Farmer@123,FARMER,Rohini Kadam,True
577,farmer486@krishi.com,9296457752,Farmer@123,FARMER,Sunita Wagh,True
578,farmer487@krishi.com,9144788540,Farmer@123,FARMER,Avinash Pawar,True
579,farmer488@krishi.com,9268017943,Farmer@123,FARMER,Avinash Shaikh,True
580,farmer489@krishi.com,9232131130,Farmer@123,FARMER,Ankush Wagh,True
581,farmer490@krishi.com,9878336856,Farmer@123,FARMER,Rohini Wagh,True
582,farmer491@krishi.com,9144129745,Farmer@123,FARMER,Sunita Jadhav,True
583,farmer492@krishi.com,9140940380,Farmer@123,FARMER,Arif Shaikh,True
584,farmer493@krishi.com,9226412717,Farmer@123,FARMER,Avinash Pawar,True
585,farmer494@krishi.com,9589340112,Farmer@123,FARMER,Sunita Jadhav,True
586,farmer495@krishi.com,9935463666,Farmer@123,FARMER,Shriram Jadhav,True
587,farmer496@krishi.com,9551048728,Farmer@123,FARMER,Shriram Pawar,True
588,farmer497@krishi.com,9367639649,Farmer@123,FARMER,Avinash Kadam,True
589,farmer498@krishi.com,9807426968,Farmer@123,FARMER,Shriram Kadam,True
590,farmer499@krishi.com,9640713189,Farmer@123,FARMER,Avinash Wagh,True
591,farmer500@krishi.com,9125099022,Farmer@123,FARMER,Mahadevi Pawar,True
592,farmer501@krishi.com,9625598339,Farmer@123,FARMER,Avinash Wagh,True
593,farmer502@krishi.com,9579768106,Farmer@123,FARMER,Rohini Pawar,True
594,farmer503@krishi.com,9937491661,Farmer@123,FARMER,Rohini Kadam,True
595,farmer504@krishi.com,9998233518,Farmer@123,FARMER,Ankush Kadam,True
596,farmer505@krishi.com,9529864322,Farmer@123,FARMER,Mahadevi Patil,True
597,farmer506@krishi.com,9237928453,Farmer@123,FARMER,Shriram Kadam,True
598,farmer507@krishi.com,9492272589,Farmer@123,FARMER,Mahadevi Kadam,True
599,farmer508@krishi.com,9641533161,Farmer@123,FARMER,Sunita Jadhav,True
600,farmer509@krishi.com,9143773013,Farmer@123,FARMER,Mahadevi Jadhav,True
601,farmer510@krishi.com,9239877386,Farmer@123,FARMER,Mahadevi Jadhav,True
602,farmer511@krishi.com,9436860564,Farmer@123,FARMER,Rohini Jadhav,True
603,farmer512@krishi.com,9649199335,Farmer@123,FARMER,Mahadevi Patil,True
604,farmer513@krishi.com,9907517076,Farmer@123,FARMER,Sunita Kadam,True
605,farmer514@krishi.com,9800880305,Farmer@123,FARMER,Rohini Wagh,True
606,farmer515@krishi.com,9127763191,Farmer@123,FARMER,Rohini Patil,True
607,farmer516@krishi.com,9759410380,Farmer@123,FARMER,Arif Jadhav,True
608,farmer517@krishi.com,9975088260,Farmer@123,FARMER,Mahadevi Wagh,True
609,farmer518@krishi.com,9241323188,Farmer@123,FARMER,Avinash Shaikh,True
610,farmer519@krishi.com,9970799169,Farmer@123,FARMER,Rohini Wagh,True
611,farmer520@krishi.com,9836730722,Farmer@123,FARMER,Rohini Jadhav,True
612,farmer521@krishi.com,9337433079,Farmer@123,FARMER,Mahadevi Shaikh,True
613,farmer522@krishi.com,9755459940,Farmer@123,FARMER,Rohini Shaikh,True
614,farmer523@krishi.com,9270475253,Farmer@123,FARMER,Shriram Pawar,True
615,farmer524@krishi.com,9395271046,Farmer@123,FARMER,Rohini Kadam,True
616,farmer525@krishi.com,9254159579,Farmer@123,FARMER,Shriram Pawar,True
617,farmer526@krishi.com,9615511585,Farmer@123,FARMER,Ankush Pawar,True
618,farmer527@krishi.com,9382252005,Farmer@123,FARMER,Sunita Pawar,True
619,farmer528@krishi.com,9354905424,Farmer@123,FARMER,Shriram Shaikh,True
620,farmer529@krishi.com,9139549192,Farmer@123,FARMER,Ankush Wagh,True
621,farmer530@krishi.com,9533217733,Farmer@123,FARMER,Ankush Jadhav,True
622,farmer531@krishi.com,9398713012,Farmer@123,FARMER,Arif Shaikh,True
623,farmer532@krishi.com,9504629761,Farmer@123,FARMER,Ankush Shaikh,True
624,farmer533@krishi.com,9223564808,Farmer@123,FARMER,Rohini Pawar,True
625,farmer534@krishi.com,9152153331,Farmer@123,FARMER,Arif Shaikh,True
626,farmer535@krishi.com,9586446482,Farmer@123,FARMER,Sunita Pawar,True
627,farmer536@krishi.com,9722817163,Farmer@123,FARMER,Arif Patil,True
628,farmer537@krishi.com,9370616861,Farmer@123,FARMER,Sunita Jadhav,True
629,farmer538@krishi.com,9523329593,Farmer@123,FARMER,Arif Shaikh,True
630,farmer539@krishi.com,9384277575,Farmer@123,FARMER,Avinash Shaikh,True
631,farmer540@krishi.com,9719936130,Farmer@123,FARMER,Ankush Shaikh,True
632,farmer541@krishi.com,9455224768,Farmer@123,FARMER,Rohini Patil,True
633,farmer542@krishi.com,9574896284,Farmer@123,FARMER,Ankush Wagh,True
634,farmer543@krishi.com,9760752422,Farmer@123,FARMER,Arif Patil,True
635,farmer544@krishi.com,9418239252,Farmer@123,FARMER,Rohini Pawar,True
636,farmer545@krishi.com,9372357296,Farmer@123,FARMER,Shriram Jadhav,True
637,farmer546@krishi.com,9729073470,Farmer@123,FARMER,Arif Shaikh,True
638,farmer547@krishi.com,9887094397,Farmer@123,FARMER,Mahadevi Jadhav,True
639,farmer548@krishi.com,9136285123,Farmer@123,FARMER,Ankush Wagh,True
640,farmer549@krishi.com,9412428399,Farmer@123,FARMER,Sunita Jadhav,True
641,farmer550@krishi.com,9564106519,Farmer@123,FARMER,Avinash Pawar,True
642,farmer551@krishi.com,9490948317,Farmer@123,FARMER,Mahadevi Wagh,True
